timestamp,voltage,current,power
2024-10-25 08:14:45,524.2,0.03,-0.24,0.996,0.002,0.018,256.24,256.22,2.055
2024-10-25 08:14:47,523.23,0.31,-0.16,0.995,0.026,0.012,256.76,256.83,2.055
2024-10-25 08:14:49,526.85,0.3,-0.35,0.996,0.024,0.027,257.01,256.21,2.057
2024-10-25 08:14:52,525.01,-0.06,-0.43,0.996,0.005,0.033,257.06,256.88,2.055
2024-10-25 08:14:54,526.0,-0.06,-0.11,0.996,0.005,0.009,256.52,256.5,2.058
2024-10-25 08:14:56,527.21,0.25,-0.19,0.996,0.022,0.016,256.14,256.24,2.06
2024-10-25 08:14:58,524.69,-0.3,-0.18,0.996,0.024,0.014,256.77,255.54,2.056
2024-10-25 08:15:00,524.23,0.12,-0.14,0.996,0.01,0.011,256.04,256.45,2.054
2024-10-25 08:15:02,523.98,-0.09,-0.05,0.996,0.008,0.004,255.51,256.21,2.053
2024-10-25 08:15:04,524.1,-0.32,0.17,0.996,0.027,0.012,256.51,255.42,2.056
2024-10-25 08:15:06,524.9,0.34,-0.16,0.995,0.029,0.014,256.54,255.85,2.056
2024-10-25 08:15:08,526.72,0.15,-0.49,0.996,0.014,0.039,258.03,256.97,2.057
2024-10-25 08:15:10,525.72,-0.1,0.31,0.996,0.008,0.026,256.48,256.29,2.056
2024-10-25 08:15:13,525.11,0.0,-0.18,0.996,0.0,0.014,257.03,256.11,2.055
2024-10-25 08:15:15,526.39,0.03,0.13,0.996,0.002,0.01,257.24,256.3,2.057
2024-10-25 08:15:17,526.51,0.21,0.32,0.995,0.018,0.024,256.75,256.75,2.058
2024-10-25 08:15:19,525.51,0.08,0.02,0.996,0.007,0.001,256.71,256.63,2.054
2024-10-25 08:15:21,527.36,0.31,0.01,0.995,0.028,0.001,257.05,256.3,2.059
2024-10-25 08:15:23,526.71,-0.09,-0.0,0.996,0.008,0.0,256.45,255.82,2.058
2024-10-25 08:15:25,526.15,0.18,-0.06,0.996,0.014,0.005,257.96,256.53,2.055
2024-10-25 08:15:27,525.79,0.46,-0.19,0.995,0.039,0.014,255.71,256.22,2.055
2024-10-25 08:15:29,524.55,-0.22,0.12,0.996,0.02,0.01,256.82,256.72,2.056
2024-10-25 08:15:31,523.58,0.22,-0.01,0.996,0.017,0.001,256.93,255.51,2.052
2024-10-25 08:15:33,523.84,-0.03,0.08,0.996,0.002,0.006,257.18,255.3,2.053
2024-10-25 08:15:35,525.41,0.16,-0.13,0.996,0.013,0.01,256.52,256.62,2.053
2024-10-25 08:15:38,524.41,0.4,0.11,0.995,0.037,0.008,256.43,256.17,2.053
2024-10-25 08:15:40,523.45,-0.48,-0.12,0.996,0.039,0.01,255.74,255.41,2.053
2024-10-25 08:15:42,523.6,-0.33,0.0,0.996,0.028,0.0,255.57,255.75,2.051
2024-10-25 08:15:44,521.95,-0.57,0.24,0.996,0.05,0.019,255.37,255.49,2.049
2024-10-25 08:15:46,524.37,-0.33,0.29,0.996,0.029,0.023,256.7,256.05,2.052
2024-10-25 08:15:48,523.1,0.24,-0.29,0.996,0.022,0.022,256.25,256.06,2.053
2024-10-25 08:15:50,525.74,-0.22,0.04,0.996,0.017,0.003,256.25,255.81,2.055
2024-10-25 08:15:52,525.31,-0.08,0.14,0.996,0.006,0.01,256.8,255.91,2.053
2024-10-25 08:15:54,523.8,0.17,-0.46,0.996,0.014,0.032,256.45,256.17,2.054
2024-10-25 08:15:56,525.22,0.08,0.35,0.996,0.006,0.027,256.3,255.62,2.056
2024-10-25 08:15:58,522.3,0.24,0.37,0.996,0.019,0.029,256.32,255.68,2.048
2024-10-25 08:16:01,522.23,0.1,-0.18,0.996,0.008,0.014,256.34,255.65,2.054
2024-10-25 08:16:03,522.77,0.31,-0.35,0.996,0.026,0.03,256.33,255.66,2.049
2024-10-25 08:16:05,523.48,0.13,-0.25,0.996,0.011,0.02,256.07,254.64,2.05
2024-10-25 08:16:07,525.9,0.05,-0.25,0.996,0.004,0.019,256.48,256.57,2.056
2024-10-25 08:16:09,525.74,0.04,-0.2,0.995,0.003,0.018,257.27,257.26,2.057
2024-10-25 08:16:11,525.25,-0.34,-0.14,0.996,0.029,0.011,257.58,256.25,2.056
2024-10-25 08:16:13,525.58,-0.28,0.3,0.996,0.022,0.023,257.1,255.91,2.056
2024-10-25 08:16:15,526.1,0.35,-0.17,0.996,0.028,0.013,257.25,256.23,2.057
2024-10-25 08:16:17,525.29,0.0,0.04,0.996,0.0,0.003,257.12,255.97,2.055
2024-10-25 08:16:19,523.14,-0.04,-0.17,0.996,0.003,0.013,255.76,256.01,2.052
2024-10-25 08:16:22,521.84,-0.01,0.12,0.995,0.001,0.01,255.62,254.98,2.047
2024-10-25 08:16:24,523.92,-0.06,-0.0,0.995,0.005,0.0,255.37,255.57,2.052
2024-10-25 08:16:26,522.86,-0.31,0.25,0.996,0.026,0.02,255.82,255.07,2.05
2024-10-25 08:16:28,523.06,0.13,-0.17,0.996,0.01,0.013,255.67,256.11,2.053
2024-10-25 08:16:30,522.68,-0.21,0.24,0.996,0.017,0.02,255.27,255.03,2.051
2024-10-25 08:16:32,523.9,0.13,-0.55,0.995,0.011,0.046,256.36,255.72,2.049
2024-10-25 08:16:34,523.61,-0.1,-0.35,0.996,0.008,0.029,255.57,255.45,2.053
2024-10-25 08:16:36,524.6,0.22,-0.17,0.996,0.019,0.014,256.62,255.78,2.052
2024-10-25 08:16:38,522.54,-0.43,-0.15,0.995,0.032,0.013,256.28,255.82,2.049
2024-10-25 08:16:40,523.73,-0.03,-0.06,0.996,0.003,0.005,255.86,256.04,2.053
2024-10-25 08:16:42,523.21,-0.02,-0.02,0.997,0.002,0.002,256.3,255.6,2.053
2024-10-25 08:16:45,522.29,0.01,0.42,0.995,0.001,0.033,255.6,256.17,2.048
2024-10-25 08:16:47,523.57,-0.37,-0.41,0.996,0.032,0.031,255.55,255.26,2.051
2024-10-25 08:16:49,521.03,0.24,0.13,0.995,0.019,0.01,255.27,255.66,2.047
2024-10-25 08:16:51,523.02,-0.03,-0.83,0.996,0.002,0.058,255.57,256.05,2.047
2024-10-25 08:16:53,523.29,0.18,0.15,0.995,0.014,0.012,255.61,256.01,2.051
2024-10-25 08:16:55,522.13,0.8,0.27,0.996,0.063,0.021,256.08,255.2,2.049
2024-10-25 08:16:57,522.81,-0.05,0.34,0.997,0.005,0.026,256.75,255.33,2.052
2024-10-25 08:16:59,522.94,0.34,0.35,0.995,0.027,0.026,256.45,255.51,2.051
2024-10-25 08:17:01,524.04,-0.09,-0.26,0.996,0.007,0.023,257.13,256.03,2.053
2024-10-25 08:17:03,523.13,0.36,-0.16,0.996,0.027,0.012,256.75,255.86,2.051
2024-10-25 08:17:05,523.91,0.25,-0.12,0.996,0.021,0.009,256.75,256.18,2.053
2024-10-25 08:17:08,521.94,-0.01,-0.04,0.994,0.001,0.003,256.01,255.93,2.044
2024-10-25 08:17:10,523.98,0.04,-0.45,0.996,0.003,0.033,256.14,256.41,2.051
2024-10-25 08:17:12,524.72,0.14,-0.37,0.994,0.011,0.028,256.48,256.2,2.053
2024-10-25 08:17:14,524.23,0.3,-0.02,0.996,0.023,0.001,257.08,256.54,2.053
2024-10-25 08:17:16,524.14,0.54,-0.65,0.996,0.039,0.045,256.1,256.84,2.05
2024-10-25 08:17:18,524.35,0.24,-0.17,0.996,0.02,0.013,256.85,255.86,2.05
2024-10-25 08:17:20,521.75,-0.13,0.31,0.996,0.01,0.021,255.61,255.66,2.049
2024-10-25 08:17:22,521.81,0.55,-0.09,0.996,0.036,0.007,255.88,255.7,2.047
2024-10-25 08:17:24,523.94,0.33,0.4,0.996,0.024,0.028,255.98,256.68,2.053
2024-10-25 08:17:26,524.02,-0.39,0.32,0.995,0.029,0.023,256.44,256.27,2.052
2024-10-25 08:17:28,522.57,0.26,0.26,0.995,0.02,0.019,255.95,255.59,2.051
2024-10-25 08:17:31,523.1,0.31,0.37,0.995,0.023,0.025,257.11,256.93,2.05
2024-10-25 08:17:33,522.52,0.29,-0.05,0.996,0.02,0.004,256.5,256.2,2.049
2024-10-25 08:17:36,524.18,-0.63,-0.31,0.996,0.05,0.023,255.89,256.53,2.053
2024-10-25 08:17:38,523.12,0.67,-0.04,0.996,0.052,0.003,256.39,255.36,2.051
2024-10-25 08:17:40,523.17,0.11,0.07,0.995,0.008,0.005,256.6,256.2,2.05
2024-10-25 08:17:42,522.83,-0.64,-0.15,0.996,0.046,0.011,255.69,255.56,2.049
2024-10-25 08:17:44,522.97,0.02,0.4,0.996,0.002,0.033,256.29,255.17,2.051
2024-10-25 08:17:46,523.12,-0.5,0.2,0.996,0.035,0.015,255.99,255.63,2.05
2024-10-25 08:17:48,522.95,0.6,0.13,0.995,0.043,0.01,255.92,255.53,2.05
2024-10-25 08:17:50,522.59,0.09,0.08,0.996,0.007,0.006,256.98,255.53,2.052
2024-10-25 08:17:52,519.27,0.08,0.21,0.996,0.006,0.017,255.69,255.67,2.044
2024-10-25 08:17:55,520.01,0.43,0.31,0.996,0.034,0.023,255.31,255.91,2.045
2024-10-25 08:27:09,518.95,-0.3,0.28,0.995,0.024,0.02,255.56,255.4,2.044
2024-10-25 08:27:10,517.81,0.03,-0.02,0.995,0.003,0.002,255.35,256.01,2.043
2024-10-25 08:27:12,520.18,-0.51,0.09,0.995,0.04,0.007,256.23,256.22,2.047
2024-10-25 08:27:14,522.38,-0.02,0.18,0.996,0.002,0.015,256.4,255.29,2.047
2024-10-25 08:27:16,522.32,0.83,0.27,0.996,0.065,0.021,255.96,255.94,2.051
2024-10-25 08:27:18,523.21,0.18,-0.15,0.996,0.014,0.013,256.34,256.0,2.049
2024-10-25 08:27:21,522.55,-0.06,-0.03,0.995,0.005,0.002,255.82,256.12,2.049
2024-10-25 08:27:23,521.59,0.35,0.0,0.996,0.03,0.0,255.47,256.67,2.049
2024-10-25 08:27:25,520.69,-0.14,-0.24,0.996,0.012,0.018,256.32,256.51,2.046
2024-10-25 08:27:27,521.59,0.39,-0.55,0.996,0.034,0.046,256.3,256.68,2.049
2024-10-25 08:27:29,520.56,0.4,0.03,0.995,0.03,0.003,256.09,255.98,2.049
2024-10-25 08:27:31,521.26,-0.05,0.39,0.995,0.004,0.031,255.84,256.61,2.048
2024-10-25 08:27:33,520.5,0.11,-0.16,0.995,0.008,0.013,256.4,255.96,2.049
2024-10-25 08:27:35,521.54,0.07,-0.29,0.996,0.006,0.023,256.61,255.79,2.048
2024-10-25 08:27:37,520.74,-0.39,-0.56,0.995,0.03,0.046,255.53,255.39,2.048
2024-10-25 08:27:39,522.45,-0.05,0.33,0.995,0.004,0.026,256.8,256.62,2.051
2024-10-25 08:27:42,520.25,-0.05,-0.08,0.995,0.004,0.007,254.97,256.77,2.044
2024-10-25 08:27:44,521.74,-0.3,-0.01,0.996,0.025,0.001,256.02,256.08,2.048
