Timestamp,P (W),S (VA),Q (VAR),Irms (A),Vrms (V),Pf,F (Hz),Appliance
2024-10-28 18:46:40,828.34,834.72,103.04,3.204,260.54,0.992,50.13,toaster
2024-10-28 18:46:40,0.18,14.14,14.14,0.054,262.6,0.013,50.14,No Appliance Detected
2024-10-28 18:46:40,97.95,100.05,20.38,0.38,263.22,0.979,50.14,fan
2024-10-28 18:46:40,847.89,853.81,100.39,3.236,263.85,0.993,50.14,toaster
2024-10-28 18:46:41,-0.04,15.09,15.09,0.057,264.17,0.003,50.19,No Appliance Detected
2024-10-28 18:46:41,97.05,99.05,19.77,0.375,264.29,0.98,50.19,fan
2024-10-28 18:46:41,846.16,852.14,100.79,3.24,263.04,0.993,50.19,toaster
2024-10-28 18:46:41,0.2,13.74,13.74,0.052,264.63,0.015,89.99,No Appliance Detected
2024-10-28 18:46:41,97.94,100.02,20.31,0.378,264.76,0.979,89.99,fan
2024-10-28 18:46:41,847.53,853.45,100.31,3.239,263.49,0.993,89.99,toaster
2024-10-28 18:46:41,-0.1,14.14,14.14,0.054,263.89,0.007,49.95,No Appliance Detected
2024-10-28 18:46:41,97.81,99.94,20.51,0.379,263.99,0.979,49.95,fan
2024-10-28 18:46:41,849.93,855.73,99.48,3.237,264.33,0.993,49.95,toaster
2024-10-28 18:46:42,-0.16,12.02,12.02,0.046,263.22,0.013,50.16,No Appliance Detected
2024-10-28 18:46:42,98.1,99.92,18.98,0.378,264.36,0.982,50.16,fan
2024-10-28 18:46:42,849.75,856.35,106.07,3.238,264.46,0.992,50.16,toaster
2024-10-28 18:46:44,0.55,15.07,15.06,0.057,264.01,0.036,49.94,No Appliance Detected
2024-10-28 18:46:44,97.57,99.49,19.43,0.377,264.01,0.981,49.94,fan
2024-10-28 18:46:44,845.68,851.81,102.0,3.24,262.91,0.993,49.94,toaster
2024-10-28 18:46:46,0.4,14.8,14.79,0.056,263.6,0.027,50.1,No Appliance Detected
2024-10-28 18:46:46,98.01,99.89,19.25,0.38,263.19,0.981,50.1,fan
2024-10-28 18:46:46,850.56,855.63,93.05,3.242,263.95,0.994,50.1,toaster
2024-10-28 18:46:48,-0.43,14.11,14.11,0.054,263.21,0.03,50.16,No Appliance Detected
2024-10-28 18:46:48,98.2,100.13,19.54,0.38,263.35,0.981,50.16,fan
2024-10-28 18:46:48,849.23,855.1,100.04,3.235,264.33,0.993,50.16,toaster
2024-10-28 18:46:50,-0.11,12.66,12.66,0.048,262.92,0.009,50.13,No Appliance Detected
2024-10-28 18:46:50,98.89,100.8,19.54,0.381,264.68,0.981,50.13,fan
2024-10-28 18:46:50,849.43,856.12,106.78,3.235,264.66,0.992,50.13,toaster
2024-10-28 18:46:52,0.19,12.95,12.95,0.049,264.51,0.015,50.1,No Appliance Detected
2024-10-28 18:46:52,98.66,100.62,19.74,0.381,263.95,0.981,50.1,fan
2024-10-28 18:46:52,850.41,856.47,101.73,3.237,264.61,0.993,50.1,toaster
2024-10-28 18:46:55,0.27,13.8,13.8,0.052,263.73,0.019,50.07,No Appliance Detected
2024-10-28 18:46:55,98.11,100.14,20.05,0.38,263.82,0.98,50.07,fan
2024-10-28 18:46:55,844.47,850.94,104.76,3.232,263.31,0.992,50.07,toaster
2024-10-28 18:46:57,913.76,1473.18,1155.54,5.62,262.13,0.62,50.25,kettle
2024-10-28 18:46:57,95.79,97.73,19.39,0.375,260.52,0.98,50.25,fan
2024-10-28 18:46:57,849.79,856.74,108.84,3.23,265.28,0.992,50.25,toaster
2024-10-28 18:46:59,2289.68,2301.96,237.44,8.849,260.14,0.995,50.1,kettle
2024-10-28 18:46:59,97.29,99.11,18.91,0.379,261.46,0.982,50.1,fan
2024-10-28 18:46:59,826.16,831.78,96.5,3.193,260.5,0.993,50.1,toaster
2024-10-28 18:47:01,2261.81,2276.09,254.57,8.741,260.4,0.994,50.19,kettle
2024-10-28 18:47:01,96.48,98.5,19.82,0.377,261.25,0.98,50.19,fan
2024-10-28 18:47:01,830.75,837.3,104.55,3.197,261.91,0.992,50.19,toaster
2024-10-28 18:47:03,2260.68,2273.6,242.08,8.707,261.13,0.994,50.08,kettle
2024-10-28 18:47:03,95.72,97.74,19.8,0.375,260.86,0.979,50.08,fan
2024-10-28 18:47:03,831.07,837.69,105.09,3.201,261.69,0.992,50.08,toaster
2024-10-28 18:47:05,2249.36,2261.23,231.41,8.674,260.69,0.995,50.1,kettle
2024-10-28 18:47:05,96.36,98.38,19.8,0.377,261.1,0.98,50.1,fan
2024-10-28 18:47:05,835.18,841.36,101.78,3.201,262.82,0.993,50.1,toaster
2024-10-28 18:47:07,2249.64,2261.5,231.3,8.665,260.99,0.995,50.09,kettle
2024-10-28 18:47:07,95.5,97.41,19.23,0.374,260.16,0.98,50.09,fan
2024-10-28 18:47:07,831.52,837.48,99.77,3.203,261.48,0.993,50.09,toaster
2024-10-28 18:47:09,2235.15,2246.75,227.97,8.651,259.72,0.995,50.09,kettle
2024-10-28 18:47:09,95.29,97.21,19.22,0.374,260.15,0.98,50.09,fan
2024-10-28 18:47:09,830.75,837.14,103.21,3.204,261.3,0.992,50.09,toaster
2024-10-28 18:47:11,2235.98,2247.5,227.28,8.626,260.55,0.995,50.08,kettle
2024-10-28 18:47:11,96.49,98.47,19.63,0.377,260.95,0.98,50.08,fan
2024-10-28 18:47:11,827.83,833.05,93.11,3.193,260.93,0.994,50.08,toaster
2024-10-28 18:47:13,2232.09,2246.5,254.03,8.613,260.84,0.994,5871.45,kettle
2024-10-28 18:47:13,95.12,97.19,19.97,0.375,259.35,0.979,5871.45,fan
2024-10-28 18:47:13,826.54,832.79,101.85,3.195,260.67,0.992,5871.45,toaster
2024-10-28 18:47:15,2220.6,2234.26,246.72,8.605,259.65,0.994,50.1,kettle
2024-10-28 18:47:15,95.65,97.41,18.45,0.376,259.09,0.982,50.1,fan
2024-10-28 18:47:15,823.71,830.22,103.79,3.187,260.47,0.992,50.1,toaster
2024-10-28 18:47:18,2220.49,2232.65,232.72,8.595,259.76,0.995,50.09,kettle
2024-10-28 18:47:18,95.32,97.3,19.52,0.374,260.35,0.98,50.09,fan
2024-10-28 18:47:18,823.92,829.93,99.69,3.189,260.22,0.993,50.09,toaster
2024-10-28 18:47:20,2219.21,2232.4,242.31,8.595,259.74,0.994,90.11,kettle
2024-10-28 18:47:20,95.59,97.4,18.68,0.374,260.56,0.981,90.11,fan
2024-10-28 18:47:20,824.55,830.44,98.73,3.19,260.35,0.993,90.11,toaster
2024-10-28 18:47:22,2217.17,2229.88,237.8,8.585,259.73,0.994,50.0,kettle
2024-10-28 18:47:22,96.32,98.37,20.01,0.378,260.52,0.979,50.0,fan
2024-10-28 18:47:22,823.28,828.95,96.81,3.19,259.85,0.993,50.0,toaster
2024-10-28 18:47:24,2226.55,2238.67,232.61,8.596,260.44,0.995,50.08,kettle
2024-10-28 18:47:24,95.98,97.59,17.64,0.377,258.96,0.984,50.08,fan
2024-10-28 18:47:24,822.91,829.56,104.81,3.188,260.18,0.992,50.08,toaster
2024-10-28 18:47:26,2230.94,2242.33,225.73,8.596,260.85,0.995,50.08,kettle
2024-10-28 18:47:26,95.14,97.24,20.08,0.373,260.38,0.978,50.08,fan
2024-10-28 18:47:26,824.89,831.1,101.44,3.189,260.62,0.993,50.08,toaster
2024-10-28 18:47:28,2230.76,2243.37,237.6,8.608,260.63,0.994,90.2,kettle
2024-10-28 18:47:28,95.82,97.96,20.38,0.376,260.41,0.978,90.2,fan
2024-10-28 18:47:28,821.59,826.98,94.29,3.188,259.44,0.993,90.2,toaster
2024-10-28 18:47:30,2222.73,2234.58,229.82,8.593,260.05,0.995,50.06,kettle
2024-10-28 18:47:30,95.02,97.16,20.28,0.373,260.68,0.978,50.06,fan
2024-10-28 18:47:30,822.12,828.26,100.67,3.187,259.91,0.993,50.06,toaster
2024-10-28 18:47:32,2223.59,2237.65,250.4,8.609,259.93,0.994,50.07,kettle
2024-10-28 18:47:32,95.66,97.43,18.52,0.373,261.33,0.982,50.07,fan
2024-10-28 18:47:32,829.16,835.31,101.25,3.197,261.31,0.993,50.07,toaster
2024-10-28 18:47:34,2236.23,2250.11,249.58,8.615,261.19,0.994,49.93,kettle
2024-10-28 18:47:34,95.31,97.35,19.83,0.375,259.7,0.979,49.93,fan
2024-10-28 18:47:34,824.97,831.08,100.53,3.193,260.24,0.993,49.93,toaster
2024-10-28 18:47:37,2219.6,2233.73,250.79,8.589,260.06,0.994,90.07,kettle
2024-10-28 18:47:37,95.74,97.87,20.31,0.376,260.62,0.978,90.07,fan
2024-10-28 18:47:37,824.7,830.31,96.43,3.188,260.42,0.993,90.07,toaster
2024-10-28 18:47:39,2227.41,2241.4,250.1,8.59,260.92,0.994,89.75,kettle
2024-10-28 18:47:39,95.94,97.95,19.75,0.376,260.25,0.979,89.75,fan
2024-10-28 18:47:39,824.07,829.41,93.91,3.192,259.82,0.994,89.75,toaster
2024-10-28 18:47:41,2222.56,2236.2,246.64,8.594,260.21,0.994,4136.24,kettle
2024-10-28 18:47:41,96.19,98.25,20.03,0.377,260.42,0.979,4136.24,fan
2024-10-28 18:47:41,822.38,828.03,96.54,3.191,259.45,0.993,4136.24,toaster
2024-10-28 18:47:43,2226.41,2239.01,237.19,8.602,260.3,0.994,50.06,kettle
2024-10-28 18:47:43,95.68,97.56,19.06,0.375,260.04,0.981,50.06,fan
2024-10-28 18:47:43,827.66,834.07,103.25,3.196,261.0,0.992,50.06,toaster
2024-10-28 18:47:45,2225.55,2237.9,234.72,8.595,260.38,0.994,50.04,kettle
2024-10-28 18:47:45,96.41,98.44,19.89,0.377,261.3,0.979,50.04,fan
2024-10-28 18:47:45,828.95,834.23,93.69,3.192,261.33,0.994,50.04,toaster
2024-10-28 18:47:47,2230.87,2242.93,232.33,8.615,260.36,0.995,50.09,kettle
2024-10-28 18:47:47,96.29,98.17,19.09,0.378,259.7,0.981,50.09,fan
2024-10-28 18:47:47,827.41,832.41,91.13,3.196,260.43,0.994,50.09,toaster
2024-10-28 18:47:49,2229.17,2243.33,251.64,8.615,260.41,0.994,49.92,kettle
2024-10-28 18:47:49,96.62,98.46,18.95,0.378,260.4,0.981,49.92,fan
2024-10-28 18:47:49,828.97,834.87,99.1,3.198,261.09,0.993,49.92,toaster
2024-10-28 18:47:51,2234.53,2247.36,239.87,8.615,260.88,0.994,50.07,kettle
2024-10-28 18:47:51,96.36,98.3,19.41,0.378,260.3,0.98,50.07,fan
2024-10-28 18:47:51,825.72,831.04,93.86,3.193,260.25,0.994,50.07,toaster
2024-10-28 18:47:53,2244.75,2258.2,246.14,8.64,261.36,0.994,50.06,kettle
2024-10-28 18:47:53,96.9,98.72,18.87,0.378,261.17,0.982,50.06,fan
2024-10-28 18:47:53,0.09,14.75,14.75,0.056,261.54,0.006,50.06,No Appliance Detected
2024-10-28 18:47:55,2252.07,2264.21,234.16,8.647,261.84,0.995,90.22,kettle
2024-10-28 18:47:55,96.91,99.0,20.26,0.378,261.96,0.979,90.22,fan
2024-10-28 18:47:55,-0.29,14.03,14.03,0.054,261.68,0.021,90.22,No Appliance Detected
2024-10-28 18:47:57,2251.94,2264.05,233.92,8.649,261.76,0.995,50.03,kettle
2024-10-28 18:47:57,97.31,99.24,19.47,0.379,261.8,0.981,50.03,fan
2024-10-28 18:47:57,836.73,842.06,94.54,3.23,260.71,0.994,50.03,toaster
2024-10-28 18:48:00,2236.83,2250.87,251.04,8.616,261.25,0.994,99.02,kettle
2024-10-28 18:48:00,95.41,97.36,19.39,0.374,260.11,0.98,99.02,fan
2024-10-28 18:48:00,829.91,835.72,98.41,3.203,260.9,0.993,99.02,toaster
2024-10-28 18:48:02,2233.16,2246.26,242.23,8.617,260.67,0.994,2628.72,kettle
2024-10-28 18:48:02,95.66,97.61,19.42,0.374,260.87,0.98,2628.72,fan
2024-10-28 18:48:02,829.08,835.69,104.89,3.198,261.3,0.992,2628.72,toaster
2024-10-28 18:48:04,2236.07,2249.27,243.24,8.628,260.69,0.994,50.06,kettle
2024-10-28 18:48:04,96.33,98.41,20.14,0.376,261.65,0.979,50.06,fan
2024-10-28 18:48:04,830.34,836.62,102.28,3.203,261.16,0.992,50.06,toaster
2024-10-28 18:48:06,2242.02,2254.32,235.2,8.626,261.34,0.995,49.98,kettle
2024-10-28 18:48:06,96.54,98.42,19.16,0.378,260.56,0.981,49.98,fan
2024-10-28 18:48:06,828.48,834.0,95.78,3.204,260.28,0.993,49.98,toaster
2024-10-28 18:48:08,2237.58,2249.68,232.99,8.625,260.82,0.995,50.07,kettle
2024-10-28 18:48:08,96.27,98.24,19.58,0.377,260.79,0.98,50.07,fan
2024-10-28 18:48:08,830.85,836.72,98.91,3.202,261.28,0.993,50.07,toaster
